polarity,subjectivity,created_at,location 
,,Thu Mar 12 14:27:24 +0000 2020,"Aurangabad, India"
,,Thu Mar 12 14:26:19 +0000 2020,
,,Thu Mar 12 14:25:56 +0000 2020,
,,Thu Mar 12 14:25:51 +0000 2020,
,,Thu Mar 12 14:25:43 +0000 2020,
,,Thu Mar 12 14:25:37 +0000 2020,Bharat
,,Thu Mar 12 14:25:35 +0000 2020,
,,Thu Mar 12 14:24:56 +0000 2020,"Mumbai, India"
,,Thu Mar 12 14:24:56 +0000 2020,
,,Thu Mar 12 14:24:52 +0000 2020,
,,Thu Mar 12 14:24:44 +0000 2020,New Delhi
,,Thu Mar 12 14:24:17 +0000 2020,Mumbai
,,Thu Mar 12 14:24:10 +0000 2020,India
,,Thu Mar 12 14:22:01 +0000 2020,"Kolkata, India"
,,Thu Mar 12 14:20:55 +0000 2020,Gujarat
,,Thu Mar 12 14:20:42 +0000 2020,India
,,Thu Mar 12 14:20:07 +0000 2020,"Jaipur, India"
,,Thu Mar 12 14:19:38 +0000 2020,"Mumbai, Maharashtra"
,,Thu Mar 12 14:19:27 +0000 2020,Malaysia
,,Thu Mar 12 14:19:04 +0000 2020,
,,Thu Mar 12 14:18:50 +0000 2020,"Kolkata, West Bengal, India"
,,Thu Mar 12 14:18:42 +0000 2020,"Mumbai, Maharashtra"
,,Thu Mar 12 14:17:11 +0000 2020,
,,Thu Mar 12 14:16:55 +0000 2020,"Indore,Madhya Pradesh(India)"
,,Thu Mar 12 14:16:04 +0000 2020,Na ghar hai naa thikana
,,Thu Mar 12 14:15:32 +0000 2020,ARY Digital Studios UK/Lahore
,,Thu Mar 12 14:15:22 +0000 2020,"Tirupati, India"
,,Thu Mar 12 14:15:20 +0000 2020,JAIPUR/BOMBAY
,,Thu Mar 12 14:15:04 +0000 2020,india 
,,Thu Mar 12 14:13:32 +0000 2020,"Bengaluru, India"
,,Thu Mar 12 14:12:54 +0000 2020,"Chennai, India"
,,Thu Mar 12 14:10:41 +0000 2020,
,,Thu Mar 12 14:09:49 +0000 2020,"Ludhiana, India"
,,Thu Mar 12 14:08:40 +0000 2020,"New Delhi, India"
,,Thu Mar 12 14:08:21 +0000 2020,
,,Thu Mar 12 14:07:30 +0000 2020,"Raipur, India"
,,Thu Mar 12 14:07:17 +0000 2020,Mars 
,,Thu Mar 12 14:07:09 +0000 2020,ARY Digital Studios UK/Lahore
,,Thu Mar 12 14:06:44 +0000 2020,  Bèjaïa Algeria
,,Thu Mar 12 14:06:27 +0000 2020,"Mumbai, India"
,,Thu Mar 12 14:05:52 +0000 2020,"Amravati Maharashtra, India"
,,Thu Mar 12 14:05:00 +0000 2020,"New Delhi, India"
,,Thu Mar 12 14:04:31 +0000 2020,India
,,Thu Mar 12 14:04:12 +0000 2020,Pauri Garhwal Uttarakhand
,,Thu Mar 12 14:03:58 +0000 2020,"New Delhi, India"
,,Thu Mar 12 14:03:18 +0000 2020,
,,Thu Mar 12 14:03:12 +0000 2020,Cinema Halls - India & Dubai
,,Thu Mar 12 14:02:35 +0000 2020,India
,,Thu Mar 12 14:02:14 +0000 2020,Bhatakti Aatma 😂😄
,,Thu Mar 12 14:01:47 +0000 2020,"Dubai, United Arab Emirates"
,,Thu Mar 12 14:01:44 +0000 2020,"Jaipur , rajasthan"
,,Thu Mar 12 14:01:40 +0000 2020,भारत
,,Thu Mar 12 14:01:36 +0000 2020, नई दिल्ली || #लखनऊ
,,Thu Mar 12 14:01:34 +0000 2020,Milan - Italy
,,Thu Mar 12 14:00:43 +0000 2020,New Delhi
,,Thu Mar 12 14:00:01 +0000 2020,Global!
,,Thu Mar 12 14:00:00 +0000 2020,Mumbai
,,Thu Mar 12 13:59:10 +0000 2020,India
,,Thu Mar 12 13:58:38 +0000 2020,Source 
,,Thu Mar 12 13:58:38 +0000 2020,Middle east - الشرق الأوسط
,,Thu Mar 12 13:58:27 +0000 2020,Instagram @bjk1906barun
,,Thu Mar 12 13:58:00 +0000 2020,"Dubai, UAE / India"
,,Thu Mar 12 13:57:47 +0000 2020,Worldwide
,,Thu Mar 12 13:57:31 +0000 2020,"Marseille, France"
,,Thu Mar 12 13:57:19 +0000 2020,
,,Thu Mar 12 13:56:39 +0000 2020,"Nairobi, Kenya 🇰🇪 "
,,Thu Mar 12 13:56:20 +0000 2020,delhi/india
,,Thu Mar 12 13:55:29 +0000 2020,
,,Thu Mar 12 13:53:58 +0000 2020,"New Delhi, India"
,,Thu Mar 12 13:53:39 +0000 2020,"बैंगलुरु, भारत"
,,Thu Mar 12 13:51:55 +0000 2020,
,,Thu Mar 12 13:51:32 +0000 2020,London
,,Thu Mar 12 13:51:25 +0000 2020,Nepal
,,Thu Mar 12 13:50:43 +0000 2020,"Nashik, India"
,,Thu Mar 12 13:50:15 +0000 2020,"Jaipur, India"
,,Thu Mar 12 13:50:00 +0000 2020,"Goa, India"
,,Thu Mar 12 13:48:34 +0000 2020,Japan
,,Thu Mar 12 13:47:46 +0000 2020,"Mumbai, India"
,,Thu Mar 12 13:47:33 +0000 2020,Mumbai
,,Thu Mar 12 13:46:14 +0000 2020,
,,Thu Mar 12 13:45:57 +0000 2020,"Yamunanagar, India"
,,Thu Mar 12 13:45:51 +0000 2020,"Hubli, India"
,,Thu Mar 12 13:45:43 +0000 2020,Area 51!
,,Thu Mar 12 13:44:26 +0000 2020,New Delhi
,,Thu Mar 12 13:42:37 +0000 2020,आवारापन
,,Thu Mar 12 13:40:27 +0000 2020,United States
,,Thu Mar 12 13:40:08 +0000 2020,भारत
,,Thu Mar 12 13:39:50 +0000 2020,
,,Thu Mar 12 13:38:47 +0000 2020,Hindustan
,,Thu Mar 12 13:37:48 +0000 2020,India
,,Thu Mar 12 13:37:16 +0000 2020,India
,,Thu Mar 12 13:36:37 +0000 2020,
,,Thu Mar 12 13:35:33 +0000 2020,"Delhi, India"
,,Thu Mar 12 13:34:41 +0000 2020,"Munger, India"
,,Thu Mar 12 13:33:12 +0000 2020,"Kolkata, India"
,,Thu Mar 12 13:31:05 +0000 2020,ARY Digital Studios UK/Lahore
,,Thu Mar 12 13:30:54 +0000 2020,भारत
,,Thu Mar 12 13:29:43 +0000 2020,"Bhagalpur,Bihar"
,,Thu Mar 12 13:29:42 +0000 2020,
,,Thu Mar 12 13:28:26 +0000 2020,"Indore, India"
,,Thu Mar 12 13:27:23 +0000 2020,
,,Thu Mar 12 13:26:00 +0000 2020,"Pune, India"
,,Thu Mar 12 13:25:44 +0000 2020,Mumbai
,,Thu Mar 12 13:24:22 +0000 2020,Mumbai
,,Thu Mar 12 13:24:04 +0000 2020,
,,Thu Mar 12 13:23:38 +0000 2020,$!RF उसी के #D!L में
,,Thu Mar 12 13:23:09 +0000 2020,कांग्रेस मेरी जान✊✊ 
,,Thu Mar 12 13:22:46 +0000 2020,Source 
,,Thu Mar 12 13:22:12 +0000 2020,
,,Thu Mar 12 13:21:55 +0000 2020,"Shivpuri, India"
,,Thu Mar 12 13:21:53 +0000 2020,"Shivpuri, India"
,,Thu Mar 12 13:21:48 +0000 2020,Rawalpindi
,,Thu Mar 12 13:21:44 +0000 2020,Jammu and Kashmir
,,Thu Mar 12 13:20:48 +0000 2020,India
,,Thu Mar 12 13:20:21 +0000 2020,Rawalpindi
,,Thu Mar 12 13:20:07 +0000 2020,India
,,Thu Mar 12 13:20:05 +0000 2020,India
,,Thu Mar 12 13:20:00 +0000 2020,India
,,Thu Mar 12 13:19:40 +0000 2020,India
,,Thu Mar 12 13:19:33 +0000 2020,India
,,Thu Mar 12 13:19:30 +0000 2020,India
,,Thu Mar 12 13:19:07 +0000 2020,India
,,Thu Mar 12 13:18:30 +0000 2020,India
,,Thu Mar 12 13:18:26 +0000 2020,
,,Thu Mar 12 13:18:15 +0000 2020,"New Delhi, India"
,,Thu Mar 12 13:18:01 +0000 2020,India
,,Thu Mar 12 13:17:50 +0000 2020,"Delhi, India"
,,Thu Mar 12 13:16:59 +0000 2020,"Pune, India"
,,Thu Mar 12 13:16:23 +0000 2020,India
,,Thu Mar 12 13:15:18 +0000 2020,Pune
,,Thu Mar 12 13:14:52 +0000 2020,
,,Thu Mar 12 13:14:20 +0000 2020,Mumbai
,,Thu Mar 12 13:10:49 +0000 2020,India
,,Thu Mar 12 13:10:04 +0000 2020,"Mumbai, India"
,,Thu Mar 12 13:10:03 +0000 2020,
,,Thu Mar 12 13:09:45 +0000 2020,❤Beat
,,Thu Mar 12 13:09:12 +0000 2020,"New Delhi, India"
,,Thu Mar 12 13:09:07 +0000 2020,"Mumbai, India"
,,Thu Mar 12 13:08:42 +0000 2020,"New York, USA"
,,Thu Mar 12 13:07:55 +0000 2020,"Montreal, Canada"
,,Thu Mar 12 13:07:47 +0000 2020,India
,,Thu Mar 12 13:07:15 +0000 2020,"Kolkata, India"
,,Thu Mar 12 13:05:20 +0000 2020,Oman
,,Thu Mar 12 13:05:18 +0000 2020,Surat
,,Thu Mar 12 13:05:15 +0000 2020,Surat
,,Thu Mar 12 13:04:20 +0000 2020,Dreamland Academy For Fangirls
,,Thu Mar 12 13:04:09 +0000 2020,"Kolkata, India"
,,Thu Mar 12 13:03:47 +0000 2020,
,,Thu Mar 12 13:02:12 +0000 2020,Philippines
,,Thu Mar 12 13:01:56 +0000 2020,Bangalore
,,Thu Mar 12 13:01:36 +0000 2020,"Meerut, U.P, India"
,,Thu Mar 12 13:00:11 +0000 2020,Valsad
,,Thu Mar 12 13:00:00 +0000 2020,"Ahmedabad, Gujarat"
,,Thu Mar 12 13:00:00 +0000 2020,India
,,Thu Mar 12 12:59:17 +0000 2020,
,,Thu Mar 12 12:58:42 +0000 2020,
,,Thu Mar 12 12:58:30 +0000 2020,#Bharat@Rajasthan-Bhilwara
,,Thu Mar 12 12:58:15 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:57:54 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:57:40 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:56:04 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:55:54 +0000 2020,"Hyderabad, Telangana State"
,,Thu Mar 12 12:55:34 +0000 2020,India 
,,Thu Mar 12 12:53:40 +0000 2020,India
,,Thu Mar 12 12:53:31 +0000 2020,India
,,Thu Mar 12 12:53:15 +0000 2020,
,,Thu Mar 12 12:52:58 +0000 2020,Abu Dhabi 
,,Thu Mar 12 12:52:46 +0000 2020,
,,Thu Mar 12 12:51:59 +0000 2020,India. Mumbai.
,,Thu Mar 12 12:51:45 +0000 2020,"Haldwani-Kathgodam, India"
,,Thu Mar 12 12:51:20 +0000 2020,"33.1376° S, 81.8262° E"
,,Thu Mar 12 12:49:58 +0000 2020,"33.1376° S, 81.8262° E"
,,Thu Mar 12 12:48:54 +0000 2020,
,,Thu Mar 12 12:47:45 +0000 2020,"Vellore, India"
,,Thu Mar 12 12:47:36 +0000 2020,"Mangalore, India"
,,Thu Mar 12 12:47:35 +0000 2020,India
,,Thu Mar 12 12:47:06 +0000 2020,
,,Thu Mar 12 12:45:02 +0000 2020,"Bihar, India"
,,Thu Mar 12 12:44:18 +0000 2020,
,,Thu Mar 12 12:44:14 +0000 2020,India
,,Thu Mar 12 12:43:33 +0000 2020,भारत
,,Thu Mar 12 12:42:21 +0000 2020,
,,Thu Mar 12 12:42:12 +0000 2020,"Hyderabad, India"
,,Thu Mar 12 12:41:55 +0000 2020,
,,Thu Mar 12 12:41:49 +0000 2020,"Chikka Madivala, Bengaluru"
,,Thu Mar 12 12:40:57 +0000 2020,Mauritius
,,Thu Mar 12 12:40:47 +0000 2020,Dubai / Mumbai
,,Thu Mar 12 12:40:08 +0000 2020,"Bengaluru, India"
,,Thu Mar 12 12:40:03 +0000 2020,"Mumbai, Maharashtra"
,,Thu Mar 12 12:40:01 +0000 2020,akki sir ke dil 💓 main
,,Thu Mar 12 12:39:35 +0000 2020,India
,,Thu Mar 12 12:38:37 +0000 2020,
,,Thu Mar 12 12:38:21 +0000 2020,"Mysore, India"
,,Thu Mar 12 12:38:13 +0000 2020,🖕
,,Thu Mar 12 12:36:00 +0000 2020,
,,Thu Mar 12 12:35:39 +0000 2020,India
,,Thu Mar 12 12:35:31 +0000 2020,"Maharashtra, India"
,,Thu Mar 12 12:35:07 +0000 2020,"Mumbai, India"
,,Thu Mar 12 12:34:58 +0000 2020,Driver
,,Thu Mar 12 12:34:56 +0000 2020,"Kharghar, Navi Mumbai, India"
,,Thu Mar 12 12:34:23 +0000 2020,"Mumbai, India"
,,Thu Mar 12 12:33:56 +0000 2020,
,,Thu Mar 12 12:32:09 +0000 2020,
,,Thu Mar 12 12:31:32 +0000 2020,India
,,Thu Mar 12 12:31:19 +0000 2020,
,,Thu Mar 12 12:30:36 +0000 2020,mumbai
,,Thu Mar 12 12:30:33 +0000 2020,"Mumbai, India"
,,Thu Mar 12 12:30:06 +0000 2020,AHMEDABAD 
,,Thu Mar 12 12:30:02 +0000 2020,"Acacia Mall, Kisementi, Uganda"
,,Thu Mar 12 12:30:00 +0000 2020,Mumbai
,,Thu Mar 12 12:29:45 +0000 2020,"Dubai, United Arab Emirates"
,,Thu Mar 12 12:29:38 +0000 2020,
,,Thu Mar 12 12:28:41 +0000 2020,"vizag, simhachlam"
,,Thu Mar 12 12:28:13 +0000 2020,"Nagpur, India"
,,Thu Mar 12 12:28:03 +0000 2020,"Mumbai, India"
,,Thu Mar 12 12:27:41 +0000 2020,Mumbai
,,Thu Mar 12 12:27:17 +0000 2020,
,,Thu Mar 12 12:26:16 +0000 2020,Surat
,,Thu Mar 12 12:26:14 +0000 2020,Surat
,,Thu Mar 12 12:24:57 +0000 2020,India
,,Thu Mar 12 12:23:53 +0000 2020,India | UK
,,Thu Mar 12 12:23:03 +0000 2020,
,,Thu Mar 12 12:20:59 +0000 2020,
,,Thu Mar 12 12:20:21 +0000 2020,
,,Thu Mar 12 12:20:06 +0000 2020,
,,Thu Mar 12 12:20:04 +0000 2020,
,,Thu Mar 12 12:19:38 +0000 2020,"Mumbai, India"
,,Thu Mar 12 12:18:05 +0000 2020,"Mumbai, India"
,,Thu Mar 12 12:17:54 +0000 2020,भारत
,,Thu Mar 12 12:17:49 +0000 2020,"New Delhi, India"
,,Thu Mar 12 12:17:48 +0000 2020,"Mumbai, India"
,,Thu Mar 12 12:16:02 +0000 2020,Mumbai
,,Thu Mar 12 12:13:28 +0000 2020,"Mumbai, India"
,,Thu Mar 12 12:13:18 +0000 2020,"New Delhi, India"
,,Thu Mar 12 12:11:23 +0000 2020,India 🇮🇳 
,,Thu Mar 12 12:11:16 +0000 2020,India 🇮🇳 
,,Thu Mar 12 12:11:04 +0000 2020,"New Delhi, India"
,,Thu Mar 12 12:10:52 +0000 2020,"New Delhi, India"
,,Thu Mar 12 12:10:38 +0000 2020,India 🇮🇳 
,,Thu Mar 12 12:10:33 +0000 2020,"Hyderabad, India"
,,Thu Mar 12 12:10:27 +0000 2020,Bangalore
,,Thu Mar 12 12:10:21 +0000 2020,Hawa Mahal
,,Thu Mar 12 12:10:17 +0000 2020,India 🇮🇳 
,,Thu Mar 12 12:09:58 +0000 2020,Bengaluru
,,Thu Mar 12 12:09:48 +0000 2020,Kolkata
,,Thu Mar 12 12:09:30 +0000 2020,"Hyderabad,India."
,,Thu Mar 12 12:09:08 +0000 2020,"उदयपुर, राजस्थान"
,,Thu Mar 12 12:08:59 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:06:58 +0000 2020,"Delhi, India"
,,Thu Mar 12 12:06:56 +0000 2020,"Delhi, Yamuna Vihar"
,,Thu Mar 12 12:06:47 +0000 2020,
,,Thu Mar 12 12:06:24 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:04:59 +0000 2020,India
,,Thu Mar 12 12:04:22 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:04:12 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:03:45 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:03:01 +0000 2020,
,,Thu Mar 12 12:02:59 +0000 2020,
,,Thu Mar 12 12:02:57 +0000 2020,
,,Thu Mar 12 12:02:54 +0000 2020,
,,Thu Mar 12 12:02:25 +0000 2020,Kolkata
,,Thu Mar 12 12:02:23 +0000 2020,Kolkata
,,Thu Mar 12 12:02:21 +0000 2020,Kolkata
,,Thu Mar 12 12:02:19 +0000 2020,Kolkata
,,Thu Mar 12 12:02:02 +0000 2020,Mumbai
,,Thu Mar 12 12:01:59 +0000 2020,"कोलकाता, भारत"
,,Thu Mar 12 12:01:57 +0000 2020,"कोलकाता, भारत"
,,Thu Mar 12 12:01:55 +0000 2020,"कोलकाता, भारत"
,,Thu Mar 12 12:01:53 +0000 2020,"कोलकाता, भारत"
,,Thu Mar 12 12:01:39 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:01:36 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 12:01:29 +0000 2020,
,,Thu Mar 12 12:01:26 +0000 2020,
,,Thu Mar 12 12:01:24 +0000 2020,
,,Thu Mar 12 12:01:22 +0000 2020,
,,Thu Mar 12 12:01:04 +0000 2020,"Cairo, Egypt"
,,Thu Mar 12 12:01:00 +0000 2020,
,,Thu Mar 12 12:00:58 +0000 2020,
,,Thu Mar 12 12:00:56 +0000 2020,
,,Thu Mar 12 12:00:54 +0000 2020,
,,Thu Mar 12 12:00:31 +0000 2020,কলকাতা 
,,Thu Mar 12 12:00:29 +0000 2020,কলকাতা 
,,Thu Mar 12 12:00:28 +0000 2020,Mumbai
,,Thu Mar 12 12:00:26 +0000 2020,কলকাতা 
,,Thu Mar 12 12:00:24 +0000 2020,কলকাতা 
,,Thu Mar 12 12:00:06 +0000 2020,"kolkata(CITY   OF JOY), INDIA"
,,Thu Mar 12 12:00:04 +0000 2020,DUBAI
,,Thu Mar 12 12:00:04 +0000 2020,"kolkata(CITY   OF JOY), INDIA"
,,Thu Mar 12 12:00:02 +0000 2020,"kolkata(CITY   OF JOY), INDIA"
,,Thu Mar 12 11:59:59 +0000 2020,"kolkata(CITY   OF JOY), INDIA"
,,Thu Mar 12 11:59:45 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:59:25 +0000 2020,"Bengaluru, India"
,,Thu Mar 12 11:59:07 +0000 2020,India 🇮🇳 
,,Thu Mar 12 11:59:04 +0000 2020,
,,Thu Mar 12 11:59:02 +0000 2020,Mumbai
,,Thu Mar 12 11:58:52 +0000 2020,Kareena Kapoor Khan's Universe
,,Thu Mar 12 11:58:31 +0000 2020,India
,,Thu Mar 12 11:58:28 +0000 2020,
,,Thu Mar 12 11:58:21 +0000 2020,"Kolkata, West Bengal"
,,Thu Mar 12 11:58:16 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:56:53 +0000 2020,
,,Thu Mar 12 11:56:26 +0000 2020,
,,Thu Mar 12 11:56:25 +0000 2020,India
,,Thu Mar 12 11:55:56 +0000 2020,
,,Thu Mar 12 11:54:31 +0000 2020,
,,Thu Mar 12 11:54:27 +0000 2020,
,,Thu Mar 12 11:54:17 +0000 2020,"Barcelona, Espanya"
,,Thu Mar 12 11:53:36 +0000 2020,Mumbai
,,Thu Mar 12 11:52:00 +0000 2020,"Pune, India"
,,Thu Mar 12 11:51:48 +0000 2020,Mumbai
,,Thu Mar 12 11:51:26 +0000 2020,"Kolkata, West Bengal."
,,Thu Mar 12 11:48:44 +0000 2020,
,,Thu Mar 12 11:48:37 +0000 2020,"Ahmedabad, Gujarat"
,,Thu Mar 12 11:46:35 +0000 2020,
,,Thu Mar 12 11:46:16 +0000 2020,"Bengaluru, India"
,,Thu Mar 12 11:45:57 +0000 2020,India
,,Thu Mar 12 11:45:51 +0000 2020,
,,Thu Mar 12 11:44:48 +0000 2020,"Indore,Madhya Pradesh(India)"
,,Thu Mar 12 11:44:47 +0000 2020,Mumbai
,,Thu Mar 12 11:44:44 +0000 2020,Mumbai
,,Thu Mar 12 11:43:21 +0000 2020,"New Delhi, India"
,,Thu Mar 12 11:43:09 +0000 2020,
,,Thu Mar 12 11:42:39 +0000 2020,India
,,Thu Mar 12 11:42:31 +0000 2020,India
,,Thu Mar 12 11:42:11 +0000 2020,
,,Thu Mar 12 11:42:06 +0000 2020,
,,Thu Mar 12 11:41:06 +0000 2020,"Mumbai, Maharashtra"
,,Thu Mar 12 11:40:38 +0000 2020,"Aurangabad, India"
,,Thu Mar 12 11:40:00 +0000 2020,
,,Thu Mar 12 11:39:17 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:38:42 +0000 2020,
,,Thu Mar 12 11:37:53 +0000 2020,"West Bengal, India"
,,Thu Mar 12 11:37:41 +0000 2020,भारत
,,Thu Mar 12 11:37:40 +0000 2020,"Kolkata, West Bengal."
,,Thu Mar 12 11:36:25 +0000 2020,
,,Thu Mar 12 11:36:08 +0000 2020,
,,Thu Mar 12 11:35:58 +0000 2020,
,,Thu Mar 12 11:35:48 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:35:42 +0000 2020,India
,,Thu Mar 12 11:35:41 +0000 2020,
,,Thu Mar 12 11:34:32 +0000 2020,"Bengaluru, India"
,,Thu Mar 12 11:34:13 +0000 2020,India
,,Thu Mar 12 11:31:41 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:31:41 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:31:40 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:31:40 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:31:39 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:31:38 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:31:38 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:30:35 +0000 2020,
,,Thu Mar 12 11:30:13 +0000 2020,India
,,Thu Mar 12 11:30:03 +0000 2020,"Kabhi #INDIA , Kabhi #MOON !"
,,Thu Mar 12 11:30:01 +0000 2020,India
,,Thu Mar 12 11:29:30 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:28:25 +0000 2020,Mumbai
,,Thu Mar 12 11:28:13 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:28:12 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:28:11 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:28:10 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:28:10 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:28:09 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:27:19 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:26:14 +0000 2020,United Arab Emirates
,,Thu Mar 12 11:25:03 +0000 2020,
,,Thu Mar 12 11:25:03 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:23:26 +0000 2020,"Andheri East, Mumbai"
,,Thu Mar 12 11:21:52 +0000 2020,
,,Thu Mar 12 11:21:22 +0000 2020,"Ghaziabad, Uttar Pradesh"
,,Thu Mar 12 11:20:17 +0000 2020,"Ahmadabad City, India"
,,Thu Mar 12 11:17:45 +0000 2020,
,,Thu Mar 12 11:15:04 +0000 2020,India
,,Thu Mar 12 11:14:17 +0000 2020,India
,,Thu Mar 12 11:13:52 +0000 2020,
,,Thu Mar 12 11:13:39 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:13:18 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:12:24 +0000 2020,India
,,Thu Mar 12 11:12:05 +0000 2020,
,,Thu Mar 12 11:12:02 +0000 2020,N 19°5' 0'' / E 72°51' 0''
,,Thu Mar 12 11:11:54 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:11:35 +0000 2020,
,,Thu Mar 12 11:10:27 +0000 2020,"Noida, India"
,,Thu Mar 12 11:10:05 +0000 2020,Somewhere on earth
,,Thu Mar 12 11:09:51 +0000 2020,
,,Thu Mar 12 11:09:50 +0000 2020,"Galaxy Apartment Mumbai, India"
,,Thu Mar 12 11:08:36 +0000 2020,
,,Thu Mar 12 11:08:35 +0000 2020,
,,Thu Mar 12 11:07:57 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:07:29 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:07:24 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:07:07 +0000 2020,Somewhere on earth
,,Thu Mar 12 11:06:52 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:06:12 +0000 2020,
,,Thu Mar 12 11:05:50 +0000 2020,"Mumbai, India"
,,Thu Mar 12 11:05:25 +0000 2020,N 19°5' 0'' / E 72°51' 0''
,,Thu Mar 12 11:05:08 +0000 2020,"New Delhi, India"
,,Thu Mar 12 11:03:43 +0000 2020,
,,Thu Mar 12 11:03:00 +0000 2020,India
,,Thu Mar 12 11:03:00 +0000 2020,World Wide Web
,,Thu Mar 12 11:02:59 +0000 2020,India
,,Thu Mar 12 11:01:41 +0000 2020,"New Delhi, India"
,,Thu Mar 12 11:01:08 +0000 2020,
,,Thu Mar 12 11:00:00 +0000 2020,
,,Thu Mar 12 10:58:57 +0000 2020,
,,Thu Mar 12 10:58:08 +0000 2020,
,,Thu Mar 12 10:56:58 +0000 2020,
,,Thu Mar 12 10:56:54 +0000 2020,
,,Thu Mar 12 10:54:44 +0000 2020,"Mumbai, India"
,,Thu Mar 12 10:53:39 +0000 2020,"New Delhi, India"
,,Thu Mar 12 10:52:33 +0000 2020,
,,Thu Mar 12 10:51:14 +0000 2020,Mumbai
,,Thu Mar 12 10:51:05 +0000 2020,"Mumbai,India"
,,Thu Mar 12 10:51:00 +0000 2020,"Mumbai,India"
,,Thu Mar 12 10:50:13 +0000 2020,"Mumbai,India"
,,Thu Mar 12 10:49:18 +0000 2020,
,,Thu Mar 12 10:48:11 +0000 2020,"Mumbai,India"
,,Thu Mar 12 10:46:56 +0000 2020,
,,Thu Mar 12 10:45:21 +0000 2020,
,,Thu Mar 12 10:44:30 +0000 2020,"Machilipatnam, India"
,,Thu Mar 12 10:42:47 +0000 2020,India
,,Thu Mar 12 10:41:31 +0000 2020,आओ कभी हवेली पे
,,Thu Mar 12 10:41:17 +0000 2020,"Mumbai, India"
,,Thu Mar 12 10:38:44 +0000 2020,"Mumbai, India"
,,Thu Mar 12 10:38:23 +0000 2020,"Mumbai, India"
,,Thu Mar 12 10:38:18 +0000 2020,"Gorakhpur, India"
,,Thu Mar 12 10:37:47 +0000 2020,Mumbai
,,Thu Mar 12 10:37:46 +0000 2020,Delhi. Jharkhand.
,,Thu Mar 12 10:37:31 +0000 2020,"Mumbai, India"
,,Thu Mar 12 10:36:32 +0000 2020,"Hyderabad, India"
,,Thu Mar 12 10:35:16 +0000 2020,Springfield  Massachusetts 
,,Thu Mar 12 10:34:53 +0000 2020,"New Delhi, India"
,,Thu Mar 12 10:32:27 +0000 2020,
,,Thu Mar 12 10:32:25 +0000 2020,"New Delhi, India"
,,Thu Mar 12 10:31:49 +0000 2020,Mumbai
,,Thu Mar 12 10:31:37 +0000 2020,ratlam
,,Thu Mar 12 10:31:36 +0000 2020,"Mallapur,Jagtial, India"
,,Thu Mar 12 10:31:18 +0000 2020,ratlam
,,Thu Mar 12 10:30:17 +0000 2020,"Mumbai, India"
,,Thu Mar 12 10:30:00 +0000 2020,India
,,Thu Mar 12 10:29:45 +0000 2020,"Trissur, India"
,,Thu Mar 12 10:29:18 +0000 2020,
,,Thu Mar 12 10:29:15 +0000 2020,
,,Thu Mar 12 10:28:44 +0000 2020,India
,,Thu Mar 12 10:27:51 +0000 2020,Bombay
,,Thu Mar 12 10:27:20 +0000 2020,India 
,,Thu Mar 12 10:26:37 +0000 2020,India
,,Thu Mar 12 10:25:46 +0000 2020,"West Bengal ,near Kolkata "
